chr9	45307770	45308770	15	19.0	91.3533	PAN027Pat_NPC
chr9	45308770	45309770	12	17.7	84.1917	PAN027Pat_NPC
chr9	45309770	45310770	14	16.1	85.6357	PAN027Pat_NPC
chr9	45310770	45311770	12	15.5	86.1667	PAN027Pat_NPC
chr9	45311770	45312770	13	14.2	84.1385	PAN027Pat_NPC
chr9	45312770	45313770	12	14.0	85.4833	PAN027Pat_NPC
chr9	45313770	45314770	11	15.5	86.3182	PAN027Pat_NPC
chr9	45314770	45315770	12	16.0	89.4500	PAN027Pat_NPC
chr9	45315770	45316770	14	16.0	76.3143	PAN027Pat_NPC
chr9	45316770	45317770	13	16.0	84.4077	PAN027Pat_NPC
chr9	45317770	45318770	13	15.6	88.6692	PAN027Pat_NPC
chr9	45318770	45319770	11	15.2	78.8182	PAN027Pat_NPC
chr9	45319770	45320770	10	15.3	90.8800	PAN027Pat_NPC
chr9	45320770	45321770	14	16.0	89.7143	PAN027Pat_NPC
chr9	45321770	45322770	13	15.5	83.8154	PAN027Pat_NPC
chr9	45322770	45323770	15	15.0	90.0067	PAN027Pat_NPC
chr9	45323770	45324770	16	16.0	84.3812	PAN027Pat_NPC
chr9	45324770	45325770	10	16.9	84.0700	PAN027Pat_NPC
chr9	45325770	45326770	13	17.3	79.4692	PAN027Pat_NPC
chr9	45326770	45327770	11	18.0	89.9182	PAN027Pat_NPC
chr9	45327770	45328770	17	18.2	91.7059	PAN027Pat_NPC
chr9	45328770	45329770	12	18.8	93.2167	PAN027Pat_NPC
chr9	45329770	45330770	15	16.7	93.2733	PAN027Pat_NPC
chr9	45330770	45331770	17	15.9	86.8588	PAN027Pat_NPC
chr9	45331770	45332770	12	16.0	89.8667	PAN027Pat_NPC
chr9	45332770	45333770	15	15.9	90.9133	PAN027Pat_NPC
chr9	45333770	45334770	12	13.8	88.8500	PAN027Pat_NPC
chr9	45334770	45335770	17	12.4	87.6647	PAN027Pat_NPC
chr9	45335770	45336770	12	12.0	73.2917	PAN027Pat_NPC
chr9	45336770	45337770	11	11.9	83.0545	PAN027Pat_NPC
chr9	45337770	45338770	14	10.7	88.3286	PAN027Pat_NPC
chr9	45338770	45339770	13	10.9	82.6846	PAN027Pat_NPC
chr9	45339770	45340770	15	11.0	87.0267	PAN027Pat_NPC
chr9	45340770	45341770	11	10.9	94.8455	PAN027Pat_NPC
chr9	45341770	45342770	16	12.5	85.0687	PAN027Pat_NPC
chr9	45342770	45343770	11	14.0	95.1000	PAN027Pat_NPC
chr9	45343770	45344770	15	14.0	89.6267	PAN027Pat_NPC
chr9	45344770	45345770	10	14.0	90.1500	PAN027Pat_NPC
chr9	45345770	45346770	15	13.1	89.0267	PAN027Pat_NPC
chr9	45346770	45347770	10	13.0	86.6700	PAN027Pat_NPC
chr9	45347770	45348770	16	13.1	88.7625	PAN027Pat_NPC
chr9	45348770	45349770	9	11.2	84.7778	PAN027Pat_NPC
chr9	45349770	45350770	16	11.5	86.4250	PAN027Pat_NPC
chr9	45350770	45351770	12	12.0	92.5417	PAN027Pat_NPC
chr9	45351770	45352770	13	10.2	89.5154	PAN027Pat_NPC
chr9	45352770	45353770	12	10.2	86.0583	PAN027Pat_NPC
chr9	45353770	45354770	15	10.0	85.4533	PAN027Pat_NPC
chr9	45354770	45355770	14	10.6	87.6000	PAN027Pat_NPC
chr9	45355770	45356770	12	11.3	86.5417	PAN027Pat_NPC
chr9	45356770	45357770	14	12.9	89.4571	PAN027Pat_NPC
chr9	45357770	45358770	14	12.0	78.7857	PAN027Pat_NPC
chr9	45358770	45359770	15	12.0	83.5200	PAN027Pat_NPC
chr9	45359770	45360770	14	12.0	88.8786	PAN027Pat_NPC
chr9	45360770	45361770	10	11.6	81.7500	PAN027Pat_NPC
chr9	45361770	45362770	14	9.9	86.8357	PAN027Pat_NPC
chr9	45362770	45363770	12	9.0	86.5500	PAN027Pat_NPC
chr9	45363770	45364770	13	9.1	80.7308	PAN027Pat_NPC
chr9	45364770	45365770	14	9.0	88.2000	PAN027Pat_NPC
chr9	45365770	45366770	9	9.0	91.1000	PAN027Pat_NPC
chr9	45366770	45367770	15	9.0	91.2267	PAN027Pat_NPC
chr9	45367770	45368770	15	10.3	86.4200	PAN027Pat_NPC
chr9	45368770	45369770	9	11.7	82.9111	PAN027Pat_NPC
chr9	45369770	45370770	16	11.8	87.8063	PAN027Pat_NPC
chr9	45370770	45371770	15	13.4	89.3800	PAN027Pat_NPC
chr9	45371770	45372770	14	12.9	91.3643	PAN027Pat_NPC
chr9	45372770	45373770	14	13.6	90.1357	PAN027Pat_NPC
chr9	45373770	45374770	16	14.0	87.3688	PAN027Pat_NPC
chr9	45374770	45375770	13	13.6	93.8000	PAN027Pat_NPC
chr9	45375770	45376770	13	12.0	85.9000	PAN027Pat_NPC
chr9	45376770	45377770	15	10.6	87.3467	PAN027Pat_NPC
chr9	45377770	45378770	10	10.1	93.7100	PAN027Pat_NPC
chr9	45378770	45379770	16	11.0	90.6250	PAN027Pat_NPC
chr9	45379770	45380770	13	11.0	89.3462	PAN027Pat_NPC
chr9	45380770	45381770	13	13.2	90.6077	PAN027Pat_NPC
chr9	45381770	45382770	13	14.0	87.1077	PAN027Pat_NPC
chr9	45382770	45383770	12	13.6	92.2167	PAN027Pat_NPC
chr9	45383770	45384770	15	13.4	81.1000	PAN027Pat_NPC
chr9	45384770	45385770	13	14.0	94.3615	PAN027Pat_NPC
chr9	45385770	45386770	10	15.3	95.8500	PAN027Pat_NPC
chr9	45386770	45387770	14	15.9	90.7000	PAN027Pat_NPC
chr9	45387770	45388770	14	14.5	90.6143	PAN027Pat_NPC
chr9	45388770	45389770	13	13.2	92.3000	PAN027Pat_NPC
chr9	45389770	45390770	16	14.1	91.0250	PAN027Pat_NPC
chr9	45390770	45391770	10	15.5	90.8400	PAN027Pat_NPC
chr9	45391770	45392770	15	15.9	90.5400	PAN027Pat_NPC
chr9	45392770	45393770	15	14.8	90.0333	PAN027Pat_NPC
chr9	45393770	45394770	9	14.3	88.6889	PAN027Pat_NPC
chr9	45394770	45395770	15	14.0	90.9200	PAN027Pat_NPC
chr9	45395770	45396770	14	15.6	79.8429	PAN027Pat_NPC
chr9	45396770	45397770	14	15.1	93.7143	PAN027Pat_NPC
chr9	45397770	45398770	14	15.0	93.6429	PAN027Pat_NPC
chr9	45398770	45399770	17	15.0	94.0882	PAN027Pat_NPC
chr9	45399770	45400770	10	15.0	92.2500	PAN027Pat_NPC
chr9	45400770	45401770	15	13.5	94.2267	PAN027Pat_NPC
chr9	45401770	45402770	12	13.1	94.0583	PAN027Pat_NPC
chr9	45402770	45403770	12	14.5	90.1583	PAN027Pat_NPC
chr9	45403770	45404770	15	15.0	92.5000	PAN027Pat_NPC
chr9	45404770	45405770	15	15.0	94.7600	PAN027Pat_NPC
chr9	45405770	45406770	16	15.1	93.1875	PAN027Pat_NPC
chr9	45406770	45407770	13	14.5	87.9000	PAN027Pat_NPC
chr9	45407770	45408770	12	13.5	88.8500	PAN027Pat_NPC
chr9	45408770	45409770	12	13.8	85.3917	PAN027Pat_NPC
chr9	45409770	45410770	13	12.8	91.2769	PAN027Pat_NPC
chr9	45410770	45411770	13	12.0	83.0846	PAN027Pat_NPC
chr9	45411770	45412770	15	10.1	88.7267	PAN027Pat_NPC
chr9	45412770	45413770	9	10.0	93.4222	PAN027Pat_NPC
chr9	45413770	45414770	15	9.9	91.9400	PAN027Pat_NPC
chr9	45414770	45415770	14	9.0	94.5571	PAN027Pat_NPC
chr9	45415770	45416770	14	9.9	88.9286	PAN027Pat_NPC
chr9	45416770	45417770	11	10.0	92.2455	PAN027Pat_NPC
chr9	45417770	45418770	13	10.0	90.3692	PAN027Pat_NPC
chr9	45418770	45419770	14	9.0	91.4214	PAN027Pat_NPC
chr9	45419770	45420770	14	8.0	94.7857	PAN027Pat_NPC
chr9	45420770	45421770	16	8.7	93.5563	PAN027Pat_NPC
chr9	45421770	45422770	10	8.8	84.1400	PAN027Pat_NPC
chr9	45422770	45423770	15	9.9	90.3733	PAN027Pat_NPC
chr9	45423770	45424770	13	9.6	92.9846	PAN027Pat_NPC
chr9	45424770	45425770	14	10.9	95.0429	PAN027Pat_NPC
chr9	45425770	45426770	11	11.0	86.9909	PAN027Pat_NPC
chr9	45426770	45427770	14	10.2	95.7857	PAN027Pat_NPC
chr9	45427770	45428770	14	10.0	93.7571	PAN027Pat_NPC
chr9	45428770	45429770	12	10.0	89.2500	PAN027Pat_NPC
chr9	45429770	45430770	13	10.0	93.7077	PAN027Pat_NPC
chr9	45430770	45431770	14	10.0	94.0929	PAN027Pat_NPC
chr9	45431770	45432770	15	10.4	95.6667	PAN027Pat_NPC
chr9	45432770	45433770	12	11.5	94.0667	PAN027Pat_NPC
chr9	45433770	45434770	14	12.5	90.4214	PAN027Pat_NPC
chr9	45434770	45435770	15	12.6	92.0667	PAN027Pat_NPC
chr9	45435770	45436770	11	13.0	94.2364	PAN027Pat_NPC
chr9	45436770	45437770	18	13.0	93.9556	PAN027Pat_NPC
chr9	45437770	45438770	11	13.6	94.8545	PAN027Pat_NPC
chr9	45438770	45439770	12	13.2	93.1667	PAN027Pat_NPC
chr9	45439770	45440770	16	13.2	90.8250	PAN027Pat_NPC
chr9	45440770	45441770	10	14.4	95.6500	PAN027Pat_NPC
chr9	45441770	45442770	16	15.9	91.4125	PAN027Pat_NPC
chr9	45442770	45443770	13	16.3	89.5000	PAN027Pat_NPC
chr9	45443770	45444770	14	16.1	95.1143	PAN027Pat_NPC
chr9	45444770	45445770	14	15.6	92.4000	PAN027Pat_NPC
chr9	45445770	45446770	12	16.2	93.6000	PAN027Pat_NPC
chr9	45446770	45447770	16	16.7	92.8563	PAN027Pat_NPC
chr9	45447770	45448770	14	17.9	93.4786	PAN027Pat_NPC
chr9	45448770	45449770	13	18.0	92.7231	PAN027Pat_NPC
chr9	45449770	45450770	12	18.7	93.3583	PAN027Pat_NPC
chr9	45450770	45451770	17	16.8	89.2471	PAN027Pat_NPC
chr9	45451770	45452770	13	16.0	94.1000	PAN027Pat_NPC
chr9	45452770	45453770	13	16.7	93.5385	PAN027Pat_NPC
chr9	45453770	45454770	14	17.0	88.9214	PAN027Pat_NPC
chr9	45454770	45455770	12	16.2	93.3083	PAN027Pat_NPC
chr9	45455770	45456770	16	13.4	94.5687	PAN027Pat_NPC
chr9	45456770	45457770	14	12.9	94.4500	PAN027Pat_NPC
chr9	45457770	45458770	11	11.6	94.2636	PAN027Pat_NPC
chr9	45458770	45459770	13	12.1	94.7154	PAN027Pat_NPC
chr9	45459770	45460770	14	13.0	94.7571	PAN027Pat_NPC
chr9	45460770	45461770	15	13.0	94.0533	PAN027Pat_NPC
chr9	45461770	45462770	15	13.4	92.9067	PAN027Pat_NPC
chr9	45462770	45463770	10	12.6	94.9100	PAN027Pat_NPC
chr9	45463770	45464770	15	11.9	89.2400	PAN027Pat_NPC
chr9	45464770	45465770	13	10.8	93.5538	PAN027Pat_NPC
chr9	45465770	45466770	13	10.6	90.8308	PAN027Pat_NPC
chr9	45466770	45467770	15	10.9	94.4133	PAN027Pat_NPC
chr9	45467770	45468770	10	12.5	90.3900	PAN027Pat_NPC
chr9	45468770	45469770	17	14.4	85.2235	PAN027Pat_NPC
chr9	45469770	45470770	13	14.1	91.3769	PAN027Pat_NPC
chr9	45470770	45471770	14	14.0	93.8500	PAN027Pat_NPC
chr9	45471770	45472770	14	16.6	92.3857	PAN027Pat_NPC
chr9	45472770	45473770	11	17.0	90.7182	PAN027Pat_NPC
chr9	45473770	45474770	17	15.7	92.6765	PAN027Pat_NPC
chr9	45474770	45475770	14	15.0	88.1714	PAN027Pat_NPC
chr9	45475770	45476770	10	13.9	93.7400	PAN027Pat_NPC
chr9	45476770	45477770	15	12.9	88.8467	PAN027Pat_NPC
chr9	45477770	45478770	14	12.0	88.2214	PAN027Pat_NPC
chr9	45478770	45479770	14	12.0	79.5857	PAN027Pat_NPC
chr9	45479770	45480770	13	12.8	92.3308	PAN027Pat_NPC
chr9	45480770	45481770	9	13.6	91.0889	PAN027Pat_NPC
chr9	45481770	45482770	15	13.4	92.6600	PAN027Pat_NPC
chr9	45482770	45483770	13	15.1	89.6308	PAN027Pat_NPC
chr9	45483770	45484770	15	15.9	94.4333	PAN027Pat_NPC
chr9	45484770	45485770	13	15.8	86.6462	PAN027Pat_NPC
chr9	45485770	45486770	13	13.1	92.7692	PAN027Pat_NPC
chr9	45486770	45487770	13	12.5	87.0077	PAN027Pat_NPC
chr9	45487770	45488770	14	11.0	95.3857	PAN027Pat_NPC
chr9	45488770	45489770	13	10.9	95.5231	PAN027Pat_NPC
chr9	45489770	45490770	11	10.5	96.1636	PAN027Pat_NPC
chr9	45490770	45491770	15	11.0	91.4733	PAN027Pat_NPC
chr9	45491770	45492770	10	11.0	93.1400	PAN027Pat_NPC
chr9	45492770	45493770	16	10.9	90.4062	PAN027Pat_NPC
chr9	45493770	45494770	10	11.0	91.1500	PAN027Pat_NPC
chr9	45494770	45495770	16	12.2	87.9938	PAN027Pat_NPC
chr9	45495770	45496770	13	13.2	93.8231	PAN027Pat_NPC
chr9	45496770	45497770	15	14.9	92.4933	PAN027Pat_NPC
chr9	45497770	45498770	14	13.9	89.0286	PAN027Pat_NPC
chr9	45498770	45499770	9	13.9	88.9778	PAN027Pat_NPC
chr9	45499770	45500770	16	13.1	90.9500	PAN027Pat_NPC
chr9	45500770	45501770	17	13.2	91.5882	PAN027Pat_NPC
chr9	45501770	45502770	12	13.0	96.1917	PAN027Pat_NPC
chr9	45502770	45503770	14	13.4	89.2929	PAN027Pat_NPC
chr9	45503770	45504770	14	15.9	90.1500	PAN027Pat_NPC
chr9	45504770	45505770	14	17.0	86.3929	PAN027Pat_NPC
chr9	45505770	45506770	13	15.8	90.7462	PAN027Pat_NPC
chr9	45506770	45507770	9	15.7	94.6556	PAN027Pat_NPC
chr9	45507770	45508770	14	15.6	90.7643	PAN027Pat_NPC
chr9	45508770	45509770	13	16.2	86.3154	PAN027Pat_NPC
chr9	45509770	45510770	15	15.0	86.6200	PAN027Pat_NPC
chr9	45510770	45511770	13	15.6	89.4308	PAN027Pat_NPC
chr9	45511770	45512770	14	16.0	86.2357	PAN027Pat_NPC
chr9	45512770	45513770	14	16.1	84.5714	PAN027Pat_NPC
chr9	45513770	45514770	15	15.0	88.6067	PAN027Pat_NPC
chr9	45514770	45515770	9	15.0	87.3222	PAN027Pat_NPC
chr9	45515770	45516770	16	16.1	91.7687	PAN027Pat_NPC
chr9	45516770	45517770	12	16.9	87.6500	PAN027Pat_NPC
chr9	45517770	45518770	13	15.4	90.9615	PAN027Pat_NPC
chr9	45518770	45519770	14	15.3	80.7357	PAN027Pat_NPC
chr9	45519770	45520770	12	16.3	83.8833	PAN027Pat_NPC
chr9	45520770	45521770	15	18.9	91.0600	PAN027Pat_NPC
chr9	45521770	45522770	13	18.9	86.0231	PAN027Pat_NPC
chr9	45522770	45523770	12	19.0	86.8583	PAN027Pat_NPC
chr9	45523770	45524770	12	18.2	87.6167	PAN027Pat_NPC
chr9	45524770	45525770	14	19.0	92.2786	PAN027Pat_NPC
chr9	45525770	45526770	14	18.1	92.3929	PAN027Pat_NPC
chr9	45526770	45527770	14	17.7	94.0214	PAN027Pat_NPC
chr9	45527770	45528770	10	17.0	93.1100	PAN027Pat_NPC
chr9	45528770	45529770	16	17.0	92.2500	PAN027Pat_NPC
chr9	45529770	45530770	13	16.4	90.5692	PAN027Pat_NPC
chr9	45530770	45531770	12	15.7	92.2833	PAN027Pat_NPC
chr9	45531770	45532770	12	14.9	90.8083	PAN027Pat_NPC
chr9	45532770	45533770	13	13.3	95.1769	PAN027Pat_NPC
chr9	45533770	45534770	12	15.8	95.9167	PAN027Pat_NPC
chr9	45534770	45535770	17	16.6	93.1412	PAN027Pat_NPC
chr9	45535770	45536770	13	16.8	95.3077	PAN027Pat_NPC
chr9	45536770	45537770	15	17.1	93.3467	PAN027Pat_NPC
chr9	45537770	45538770	13	16.0	95.5462	PAN027Pat_NPC
chr9	45538770	45539770	12	16.0	95.6083	PAN027Pat_NPC
chr9	45539770	45540770	15	15.0	94.4067	PAN027Pat_NPC
chr9	45540770	45541770	12	15.2	94.9417	PAN027Pat_NPC
chr9	45541770	45542770	10	14.1	96.4200	PAN027Pat_NPC
chr9	45542770	45543770	15	14.0	93.8467	PAN027Pat_NPC
chr9	45543770	45544770	14	13.0	94.1429	PAN027Pat_NPC
chr9	45544770	45545770	13	13.0	95.8077	PAN027Pat_NPC
chr9	45545770	45546770	11	13.3	92.3182	PAN027Pat_NPC
chr9	45546770	45547770	16	12.1	95.1000	PAN027Pat_NPC
chr9	45547770	45548770	13	10.3	93.5615	PAN027Pat_NPC
chr9	45548770	45549770	10	8.1	92.8700	PAN027Pat_NPC
chr9	45549770	45550770	15	8.0	92.0667	PAN027Pat_NPC
chr9	45550770	45551770	18	7.3	91.0611	PAN027Pat_NPC
chr9	45551770	45552770	11	7.0	91.4273	PAN027Pat_NPC
chr9	45552770	45553770	18	7.8	93.0389	PAN027Pat_NPC
chr9	45553770	45554770	12	9.1	85.2250	PAN027Pat_NPC
chr9	45554770	45555770	13	10.1	92.5615	PAN027Pat_NPC
chr9	45555770	45556770	14	10.9	89.1071	PAN027Pat_NPC
chr9	45556770	45557770	14	10.0	93.2714	PAN027Pat_NPC
chr9	45557770	45558770	10	10.0	89.9800	PAN027Pat_NPC
chr9	45558770	45559770	14	10.5	89.1000	PAN027Pat_NPC
chr9	45559770	45560770	14	11.0	93.3643	PAN027Pat_NPC
chr9	45560770	45561770	12	11.3	89.2083	PAN027Pat_NPC
chr9	45561770	45562770	14	12.4	94.6857	PAN027Pat_NPC
chr9	45562770	45563770	13	13.0	91.4538	PAN027Pat_NPC
chr9	45563770	45564770	12	14.9	86.5333	PAN027Pat_NPC
chr9	45564770	45565770	13	15.3	90.4231	PAN027Pat_NPC
chr9	45565770	45566770	14	15.5	90.3571	PAN027Pat_NPC
chr9	45566770	45567770	16	16.0	82.5875	PAN027Pat_NPC
chr9	45567770	45568770	10	15.8	89.3200	PAN027Pat_NPC
chr9	45568770	45569770	18	16.5	91.9667	PAN027Pat_NPC
chr9	45569770	45570770	14	16.0	90.0357	PAN027Pat_NPC
chr9	45570770	45571770	12	15.3	89.7167	PAN027Pat_NPC
chr9	45571770	45572770	15	15.9	91.3800	PAN027Pat_NPC
chr9	45572770	45573770	10	16.0	87.1400	PAN027Pat_NPC
chr9	45573770	45574770	16	16.6	89.4625	PAN027Pat_NPC
chr9	45574770	45575770	13	15.9	87.4231	PAN027Pat_NPC
chr9	45575770	45576770	15	15.5	94.1600	PAN027Pat_NPC
chr9	45576770	45577770	14	15.0	84.9357	PAN027Pat_NPC
chr9	45577770	45578770	16	14.9	86.7687	PAN027Pat_NPC
chr9	45578770	45579770	13	15.8	91.9846	PAN027Pat_NPC
chr9	45579770	45580770	14	14.7	91.4714	PAN027Pat_NPC
chr9	45580770	45581770	15	14.0	92.5533	PAN027Pat_NPC
chr9	45581770	45582770	9	14.0	91.9667	PAN027Pat_NPC
chr9	45582770	45583770	16	13.2	89.5438	PAN027Pat_NPC
chr9	45583770	45584770	13	13.5	87.4615	PAN027Pat_NPC
chr9	45584770	45585770	14	12.3	83.1857	PAN027Pat_NPC
chr9	45585770	45586770	14	12.1	89.0857	PAN027Pat_NPC
chr9	45586770	45587770	16	13.8	89.4500	PAN027Pat_NPC
chr9	45587770	45588770	9	15.0	89.3889	PAN027Pat_NPC
chr9	45588770	45589770	12	15.0	93.1083	PAN027Pat_NPC
chr9	45589770	45590770	14	15.5	93.2143	PAN027Pat_NPC
chr9	45590770	45591770	17	18.3	88.5706	PAN027Pat_NPC
chr9	45591770	45592770	13	21.2	91.5846	PAN027Pat_NPC
chr9	45592770	45593770	14	20.5	87.3357	PAN027Pat_NPC
chr9	45593770	45594770	15	21.1	84.5200	PAN027Pat_NPC
chr9	45594770	45595770	12	22.0	91.5500	PAN027Pat_NPC
chr9	45595770	45596770	15	21.2	87.1933	PAN027Pat_NPC
chr9	45596770	45597770	9	22.0	91.9333	PAN027Pat_NPC
chr9	45597770	45598770	16	22.0	84.1750	PAN027Pat_NPC
chr9	45598770	45599770	13	23.0	91.2000	PAN027Pat_NPC
chr9	45599770	45600770	15	22.0	91.6200	PAN027Pat_NPC
chr9	45600770	45601770	13	22.5	88.8615	PAN027Pat_NPC
chr9	45601770	45602770	11	23.6	89.9727	PAN027Pat_NPC
chr9	45602770	45603770	15	24.9	87.7800	PAN027Pat_NPC
chr9	45603770	45604770	13	24.8	87.7769	PAN027Pat_NPC
chr9	45604770	45605770	11	26.0	88.8545	PAN027Pat_NPC
chr9	45605770	45606770	14	26.8	91.8214	PAN027Pat_NPC
chr9	45606770	45607770	15	27.1	91.8933	PAN027Pat_NPC
chr9	45607770	45608770	13	26.5	88.4462	PAN027Pat_NPC
chr9	45608770	45609770	11	24.4	94.5545	PAN027Pat_NPC
chr9	45609770	45610770	17	25.6	90.8353	PAN027Pat_NPC
chr9	45610770	45611770	10	26.2	93.4500	PAN027Pat_NPC
chr9	45611770	45612770	16	27.4	91.2062	PAN027Pat_NPC
